Department,Sex,Mode,T-Att,Discounts,NO-Re-exams,CGPA,Status 
Computer-Application,Male,Fulltime,0.73,0,0,6.70875,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0,Dropout
Computer-Application,Male,Parttime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0.08375,Dropout
Computer-Application,Male,Fulltime,0.63,0,0,5.40125,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,5.04125,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,6.6875,Dropout
Computer-Application,Female,Fulltime,0.72,0,0,8.17625,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,5.135,Dropout
Computer-Application,Male,Fulltime,0.80,0,1,11.9375,Dropout
Computer-Application,Male,Parttime,0.81,0,0,0.35375,Dropout
Computer-Application,Male,Fulltime,0.88,0,0,0.47875,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,5.0725,Dropout
Computer-Application,Male,Parttime,0.73,20,0,7.71875,Dropout
Computer-Application,Male,Fulltime,0.76,0,1,7.27125,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,13.20875,Dropout
Computer-Application,Male,Parttime,0.66,0,0,1.125,Dropout
Computer-Application,Male,Parttime,0.74,0,0,12.7925,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,10.4175,Dropout
Computer-Application,Male,Fulltime,0.80,20,0,16.44875,Dropout
Computer-Application,Male,Fulltime,0.81,0,0,7.5625,Dropout
Computer-Application,Male,Parttime,0.71,0,0,0,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.63,0,0,3.45875,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,1,9.6775,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,3.95875,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,3.83375,Dropout
Computer-Application,Male,Fulltime,0.76,0,3,5.375,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,9.0425,Dropout
Computer-Application,Male,Parttime,0.62,0,0,6.4175,Dropout
Computer-Application,Male,Parttime,0.69,20,0,6.5425,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0.52125,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.60,0,0,2.4375,Dropout
Computer-Application,Female,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0.15625,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,13.79125,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.79,20,0,5.79125,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,10.20875,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,2.625,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,1.54875,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,8.20875,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.66,0,5,19.5825,Dropout
Computer-Application,Female,Fulltime,0.80,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.64,0,0,2.475,Dropout
Computer-Application,Male,Fulltime,0.83,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,7.72875,Dropout
Computer-Application,Male,Fulltime,0.81,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.63,0,0,0.84375,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.80,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Female,Parttime,0.76,0,0,4.22875,Dropout
Computer-Application,Female,Fulltime,0.82,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.67,0,0,10.72875,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,8.42125,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0.16625,Dropout
Computer-Application,Female,Parttime,0.73,0,0,5.70875,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.83,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,6.9375,Dropout
Computer-Application,Female,Fulltime,0.79,0,0,8.0625,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,5.10375,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,0,Dropout
Computer-Application,Male,Parttime,0.66,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,1.8025,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Male,Parttime,0.74,0,0,0,Dropout
Computer-Application,Male,Parttime,0.64,0,0,2.04125,Dropout
Computer-Application,Male,Parttime,0.76,0,0,0.20875,Dropout
Computer-Application,Male,Parttime,0.67,0,0,1,Dropout
Computer-Application,Female,Fulltime,0.78,20,0,0,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.77,20,0,0,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,6.8125,Dropout
Computer-Application,Male,Parttime,0.72,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,5.3025,Dropout
Computer-Application,Female,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Parttime,0.81,0,0,9.78125,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.69,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.81,20,0,8.70875,Dropout
Computer-Application,Male,Fulltime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.79,20,0,1.99,Dropout
Computer-Application,Female,Parttime,0.69,0,0,0,Dropout
Computer-Application,Male,Parttime,0.69,0,0,0.20875,Dropout
Computer-Application,Male,Parttime,0.74,0,0,0,Dropout
Computer-Application,Male,Parttime,0.65,0,0,0,Dropout
Computer-Application,Female,Parttime,0.67,0,0,5.135,Dropout
Computer-Application,Male,Parttime,0.69,50,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,13.02,Dropout
Computer-Application,Male,Parttime,0.75,0,0,15.90625,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,5.25,Dropout
Computer-Application,Male,Parttime,0.78,20,0,27.145,Dropout
Computer-Application,Male,Parttime,0.67,0,0,5.74625,Dropout
Computer-Application,Male,Parttime,0.65,0,0,3.8125,Dropout
Computer-Application,Male,Parttime,0.63,0,0,0,Dropout
Computer-Application,Male,Parttime,0.79,0,0,18.29125,Dropout
Computer-Application,Male,Parttime,0.71,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,1.77125,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Male,Parttime,0.68,0,0,9.385,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,9.87875,Dropout
Computer-Application,Male,Fulltime,0.78,0,5,10.26125,Dropout
Computer-Application,Male,Fulltime,0.73,20,5,17.22875,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0.0625,Dropout
Computer-Application,Male,Parttime,0.70,0,0,1.8125,Dropout
Computer-Application,Female,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.67,33,0,1.72875,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,7.375,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,6.51,Dropout
Computer-Application,Male,Parttime,0.68,0,0,4.39625,Dropout
Computer-Application,Male,Parttime,0.81,0,0,0.27125,Dropout
Computer-Application,Male,Fulltime,0.61,0,0,1.9375,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,18.26125,Dropout
Computer-Application,Male,Parttime,0.69,0,0,0,Dropout
Computer-Application,Female,Parttime,0.66,0,0,0,Dropout
Computer-Application,Male,Parttime,0.68,20,0,5.125,Dropout
Computer-Application,Male,Parttime,0.71,0,0,3.625,Dropout
Computer-Application,Male,Fulltime,0.84,0,4,15.4475,Dropout
Computer-Application,Male,Fulltime,0.82,0,0,18.55125,Dropout
Computer-Application,Male,Fulltime,0.60,0,1,17.57,Dropout
Computer-Application,Male,Fulltime,0.74,30,0,13.26625,Dropout
Computer-Application,Male,Parttime,0.76,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.79,20,0,12.12875,Dropout
Computer-Application,Male,Fulltime,0.66,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,9.15625,Dropout
Computer-Application,Male,Parttime,0.72,0,0,5.22125,Dropout
Computer-Application,Male,Fulltime,0.76,20,6,9.9625,Dropout
Computer-Application,Male,Parttime,0.70,0,0,11.2075,Dropout
Computer-Application,Male,Fulltime,0.82,0,3,4.95,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,6.1875,Dropout
Computer-Application,Male,Fulltime,0.75,0,2,21.165,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,11.9075,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0,Dropout
Computer-Application,Male,Parttime,0.72,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.82,0,0,0.41625,Dropout
Computer-Application,Male,Parttime,0.80,0,2,21.3225,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.72,20,0,0.1875,Dropout
Computer-Application,Male,Parttime,0.71,0,0,0.49,Dropout
Computer-Application,Female,Parttime,0.74,0,0,0,Dropout
Computer-Application,Male,Parttime,0.72,0,0,17.365,Dropout
Computer-Application,Male,Parttime,0.73,0,0,18.1575,Dropout
Computer-Application,Male,Parttime,0.66,0,0,2.60375,Dropout
Computer-Application,Male,Parttime,0.69,20,0,27.21875,Dropout
Computer-Application,Male,Fulltime,0.81,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,3.75,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.78,0,0,0,Dropout
Computer-Application,Male,Parttime,0.66,0,2,5.8225,Dropout
Computer-Application,Male,Fulltime,0.86,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.72,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.68,20,0,0.1,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0.075,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0.125,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.65,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.80,0,0,3,Dropout
Computer-Application,Female,Fulltime,0.80,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.66,0,0,7.26125,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.75,0,0,0.66625,Dropout
Computer-Application,Male,Fulltime,0.62,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,3.65625,Dropout
Computer-Application,Male,Fulltime,0.63,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.61,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,8.26,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,0,Dropout
Computer-Application,Male,Parttime,0.84,0,0,2.78125,Dropout
Computer-Application,Male,Fulltime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Male,Parttime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,3.53125,Dropout
Computer-Application,Female,Fulltime,0.77,0,0,5.24,Dropout
Computer-Application,Male,Fulltime,0.61,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.60,20,0,5.79125,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,0.3,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,4.22875,Dropout
Computer-Application,Male,Parttime,0.68,20,0,4.03125,Dropout
Computer-Application,Female,Fulltime,0.73,0,0,2.91625,Dropout
Computer-Application,Male,Fulltime,0.61,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,20,4,4.53125,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,4.395,Dropout
Computer-Application,Female,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.82,0,0,3.53125,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,8.58375,Dropout
Computer-Application,Female,Fulltime,0.82,0,0,8.77125,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,8.1775,Dropout
Computer-Application,Male,Parttime,0.76,20,0,1.62875,Dropout
Computer-Application,Male,Fulltime,0.82,0,0,7.08375,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.65,0,0,5,Dropout
Computer-Application,Male,Fulltime,0.80,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,0.5,Dropout
Computer-Application,Male,Fulltime,0.70,100,0,6,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,4.35375,Dropout
Computer-Application,Male,Parttime,0.81,0,0,4.2125,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0.5375,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,2.875,Dropout
Computer-Application,Male,Fulltime,0.71,20,0,6.70875,Dropout
Computer-Application,Male,Parttime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.71,20,0,0.2,Dropout
Computer-Application,Female,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Parttime,0.77,0,0,0.25,Dropout
Computer-Application,Male,Parttime,0.76,0,0,0.25,Dropout
Computer-Application,Male,Fulltime,0.63,0,0,3.89625,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0.14625,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Male,Parttime,0.62,0,0,3.56875,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0.16625,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,1.1875,Dropout
Computer-Application,Female,Fulltime,0.71,0,0,5.45875,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0.10375,Dropout
Computer-Application,Male,Fulltime,0.71,33,0,0.25,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Male,Parttime,0.72,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Male,Parttime,0.69,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.72,20,0,6.89625,Dropout
Computer-Application,Female,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.78,0,0,0.29125,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0.1875,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,1.21875,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0.29125,Dropout
Computer-Application,Male,Fulltime,0.63,20,0,3.07375,Dropout
Computer-Application,Female,Fulltime,0.69,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.85,0,0,5.72875,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.70,0,0,0.04125,Dropout
Computer-Application,Male,Parttime,0.77,0,0,0,Dropout
Computer-Application,Male,Parttime,0.76,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,7.63625,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.66,20,0,5.5625,Dropout
Computer-Application,Male,Fulltime,0.80,0,0,0,Dropout
Computer-Application,Male,Parttime,0.71,100,0,0,Dropout
Computer-Application,Male,Fulltime,0.82,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,3.04125,Dropout
Computer-Application,Male,Parttime,0.71,0,0,4.8025,Dropout
Computer-Application,Male,Fulltime,0.77,20,0,0.125,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.81,0,0,2.4375,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0.35375,Dropout
Computer-Application,Male,Parttime,0.72,0,0,0.2375,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,2.91625,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.78,0,0,0.25,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.80,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.63,0,0,1,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0.41625,Dropout
Computer-Application,Male,Fulltime,0.80,0,0,6.71875,Dropout
Computer-Application,Male,Fulltime,0.62,0,0,0,Dropout
Computer-Application,Male,Parttime,0.64,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,0,Dropout
Computer-Application,Male,Parttime,0.77,20,0,0,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.74,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,2.14625,Dropout
Computer-Application,Male,Parttime,0.65,20,0,2.7875,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,6.885,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,7.875,Dropout
Computer-Application,Female,Fulltime,0.73,0,0,0.6625,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,6.79125,Dropout
Computer-Application,Male,Parttime,0.61,0,0,0,Dropout
Computer-Application,Male,Parttime,0.70,0,0,2,Dropout
Computer-Application,Male,Parttime,0.75,20,0,2.51,Dropout
Computer-Application,Male,Parttime,0.76,0,0,5.09,Dropout
Computer-Application,Male,Parttime,0.85,0,0,0,Dropout
Computer-Application,Male,Parttime,0.64,0,0,6.59625,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.70,0,0,0,Dropout
Computer-Application,Male,Parttime,0.70,0,0,0.20875,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0.20875,Dropout
Computer-Application,Male,Parttime,0.66,0,0,0,Dropout
Computer-Application,Male,Parttime,0.85,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.72,0,0,0.5,Dropout
Computer-Application,Male,Parttime,0.80,0,0,4.0125,Dropout
Computer-Application,Male,Fulltime,0.69,0,0,0.0625,Dropout
Computer-Application,Male,Fulltime,0.68,0,0,0.0625,Dropout
Computer-Application,Male,Fulltime,0.71,0,0,0,Dropout
Computer-Application,Male,Parttime,0.78,0,0,0.20875,Dropout
Computer-Application,Female,Parttime,0.77,0,0,5.35375,Dropout
Computer-Application,Male,Fulltime,0.78,0,0,0.0625,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,2.49,Dropout
Computer-Application,Male,Parttime,0.67,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.76,0,0,5.52125,Dropout
Computer-Application,Male,Fulltime,0.74,0,0,4.10375,Dropout
Computer-Application,Male,Parttime,0.70,0,0,0,Dropout
Computer-Application,Male,Parttime,0.69,0,0,0,Dropout
Computer-Application,Male,Parttime,0.69,0,0,0.20875,Dropout
Computer-Application,Male,Parttime,0.76,20,0,0,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0.25,Dropout
Computer-Application,Male,Fulltime,0.66,0,0,0,Dropout
Computer-Application,Male,Parttime,0.74,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,6.97875,Dropout
Computer-Application,Male,Parttime,0.73,17,0,0,Dropout
Computer-Application,Male,Fulltime,0.73,0,0,2.125,Dropout
Computer-Application,Male,Fulltime,0.77,0,0,0.4,Dropout
Computer-Application,Male,Parttime,0.58,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.66,0,0,0.20875,Dropout
Computer-Application,Male,Fulltime,0.79,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.70,0,0,0.25,Dropout
Computer-Application,Male,Fulltime,0.75,0,0,0.325,Dropout
Computer-Application,Male,Fulltime,0.63,0,0,0,Dropout
Computer-Application,Male,Parttime,0.71,0,0,0,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0.2,Dropout
Computer-Application,Male,Fulltime,0.59,0,0,0.2,Dropout
Computer-Application,Male,Fulltime,0.67,0,0,0,Dropout
Computer-Application,Female,Fulltime,0.67,0,0,0,Dropout
